date,latitude,longitude,var
2018-01,44.5,-76,75.72
2018-01,44.5,-75.75,77.41
2018-01,44.5,-75.5,72.08
2018-01,44.5,-75.25,70.45
2018-01,44.5,-75,67.04
2018-01,44.5,-74.75,72.65
2018-01,44.5,-74.5,79.34
2018-01,44.5,-74.25,74.51
2018-01,44.5,-74,66.28
2018-01,44.5,-73.75,65.05
2018-01,44.5,-73.5,73.1
2018-01,44.5,-73.25,80.06
2018-01,44.5,-73,78.46
2018-01,44.5,-72.75,83.29
2018-01,44.5,-72.5,88.8
2018-01,44.5,-72.25,92.35
2018-01,44.5,-72,94.02
2018-01,44.5,-71.75,86.23
2018-01,44.5,-71.5,86.92
2018-01,44.5,-71.25,88.97
2018-01,44.5,-71,90.75
2018-01,44.5,-70.75,87.52
2018-01,44.5,-70.5,82.6
2018-01,44.5,-70.25,76.62
2018-01,44.5,-70,79.14
2018-01,44.5,-69.75,82.24
2018-01,44.5,-69.5,79.72
2018-01,44.5,-69.25,79.85
2018-01,44.5,-68.75,90.01
2018-01,44.5,-68.5,87.34
2018-01,44.25,-124,73.15
2018-01,44.25,-123.75,68.79
2018-01,44.25,-123.5,74.28
2018-01,44.25,-123.25,78.04
2018-01,44.25,-123,78.2
2018-01,44.25,-122.75,79.29
2018-01,44.25,-122.5,77.95
2018-01,44.25,-122.25,73.28
2018-01,44.25,-122,59.67
2018-01,44.25,-121.75,52.21
2018-01,44.25,-121.5,56.42
2018-01,44.25,-121.25,62.01
2018-01,44.25,-121,66.38
2018-01,44.25,-120.75,69.43
2018-01,44.25,-120.5,72.79
2018-01,44.25,-120.25,70.53
2018-01,44.25,-120,64.34
2018-01,44.25,-119.75,72.86
2018-01,44.25,-119.5,69.81
2018-01,44.25,-119.25,61.91
2018-01,44.25,-119,67.83
2018-01,44.25,-118.75,73.97
2018-01,44.25,-118.5,69.88
2018-01,44.25,-118.25,69.33
2018-01,44.25,-118,67.39
2018-01,44.25,-117.75,73.41
2018-01,44.25,-117.5,68.81
2018-01,44.25,-117.25,76.54
2018-01,44.25,-117,77.28
2018-01,44.25,-116.75,80.03
2018-01,44.25,-116.5,84.48
2018-01,44.25,-116.25,89.88
2018-01,44.25,-116,94.51
2018-01,44.25,-115.75,93.73
2018-01,44.25,-115.5,88.41
2018-01,44.25,-115.25,83
2018-01,44.25,-115,70.8
2018-01,44.25,-114.75,63.17
2018-01,44.25,-114.5,49.12
2018-01,44.25,-114.25,45.22
2018-01,44.25,-114,38.26
2018-01,44.25,-113.75,39.99
2018-01,44.25,-113.5,38.12
2018-01,44.25,-113.25,42.36
2018-01,44.25,-113,39.17
2018-01,44.25,-112.75,38.8
2018-01,44.25,-112.5,46.53
2018-01,44.25,-112.25,46.16
2018-01,44.25,-112,52.3
2018-01,44.25,-111.75,50.04
2018-01,44.25,-111.5,48.42
2018-01,44.25,-111.25,50.34
2018-01,44.25,-111,51.49
2018-01,44.25,-110.75,49.65
2018-01,44.25,-110.5,52.07
2018-01,44.25,-110.25,37.21
2018-01,44.25,-110,30.51
2018-01,44.25,-109.75,27.7
2018-01,44.25,-109.5,24.37
2018-01,44.25,-109.25,27.67
2018-01,44.25,-109,49.88
2018-01,44.25,-108.75,86.46
2018-01,44.25,-108.5,118.32
2018-01,44.25,-108.25,130.57
2018-01,44.25,-108,141.27
2018-01,44.25,-107.75,127.77
2018-01,44.25,-107.5,79.91
2018-01,44.25,-107.25,62.47
2018-01,44.25,-107,62.3
2018-01,44.25,-106.75,111.82
2018-01,44.25,-106.5,164.09
2018-01,44.25,-106.25,145.6
2018-01,44.25,-106,143.89
2018-01,44.25,-105.75,136.5
2018-01,44.25,-105.5,123.63
2018-01,44.25,-105.25,117.21
2018-01,44.25,-105,108.41
2018-01,44.25,-104.75,102.18
2018-01,44.25,-104.5,96.66
2018-01,44.25,-104.25,90.42
2018-01,44.25,-104,85.71
2018-01,44.25,-103.75,79.9
2018-01,44.25,-103.5,74.12
2018-01,44.25,-103.25,72.89
2018-01,44.25,-103,70.42
2018-01,44.25,-102.75,78.93
2018-01,44.25,-102.5,82.7
2018-01,44.25,-102.25,82.82
2018-01,44.25,-102,81.99
2018-01,44.25,-101.75,77.59
2018-01,44.25,-101.5,75.35
2018-01,44.25,-101.25,73.25
2018-01,44.25,-101,72.22
2018-01,44.25,-100.75,74.75
2018-01,44.25,-100.5,67.36
2018-01,44.25,-100.25,63.16
2018-01,44.25,-100,62.97
2018-01,44.25,-99.75,60.41
2018-01,44.25,-99.5,57.94
2018-01,44.25,-99.25,54.28
2018-01,44.25,-99,52.29
2018-01,44.25,-98.75,50.63
2018-01,44.25,-98.5,48.91
2018-01,44.25,-98.25,45.91
2018-01,44.25,-98,45.67
2018-01,44.25,-97.75,47.91
2018-01,44.25,-97.5,47.05
2018-01,44.25,-97.25,45.88
2018-01,44.25,-97,41.81
2018-01,44.25,-96.75,42.71
2018-01,44.25,-96.5,40.39
2018-01,44.25,-96.25,40.97
2018-01,44.25,-96,40.73
2018-01,44.25,-95.75,43.5
2018-01,44.25,-95.5,44.99
2018-01,44.25,-95.25,46.49
2018-01,44.25,-95,42.35
2018-01,44.25,-94.75,48.36
2018-01,44.25,-94.5,51.29
2018-01,44.25,-94.25,53.48
2018-01,44.25,-94,53.07
2018-01,44.25,-93.75,56.19
2018-01,44.25,-93.5,56.97
2018-01,44.25,-93.25,57.38
2018-01,44.25,-93,63.53
2018-01,44.25,-92.75,59.52
2018-01,44.25,-92.5,59.12
2018-01,44.25,-92.25,56.18
2018-01,44.25,-92,57.39
2018-01,44.25,-91.75,55.36
2018-01,44.25,-91.5,52.18
2018-01,44.25,-91.25,48.46
2018-01,44.25,-91,50.56
2018-01,44.25,-90.75,46.35
2018-01,44.25,-90.5,48
2018-01,44.25,-90.25,47.62
2018-01,44.25,-90,45.63
2018-01,44.25,-89.75,44.44
2018-01,44.25,-89.5,39.21
2018-01,44.25,-89.25,37.07
2018-01,44.25,-89,32.8
2018-01,44.25,-88.75,34.08
2018-01,44.25,-88.5,29.55
2018-01,44.25,-88.25,25.95
2018-01,44.25,-88,28.22
2018-01,44.25,-87.75,26.23
2018-01,44.25,-87.5,23.78
2018-01,44.25,-87.25,27.6
2018-01,44.25,-87,25.31
2018-01,44.25,-86.75,26.17
2018-01,44.25,-86.5,31.06
2018-01,44.25,-86.25,33.36
2018-01,44.25,-86,33.52
2018-01,44.25,-85.75,36.49
2018-01,44.25,-85.5,39.71
2018-01,44.25,-85.25,44.84
2018-01,44.25,-85,43.31
2018-01,44.25,-84.75,42.71
2018-01,44.25,-84.5,43.58
2018-01,44.25,-84.25,37.47
2018-01,44.25,-84,36.31
2018-01,44.25,-83.75,37.21
2018-01,44.25,-83.5,34.06
2018-01,44.25,-83.25,32.94
2018-01,44.25,-83,40.4
2018-01,44.25,-82.75,40.35
2018-01,44.25,-82.5,41.47
2018-01,44.25,-76.25,65.98
2018-01,44.25,-76,77.26
2018-01,44.25,-75.75,73.31
2018-01,44.25,-75.5,63.71
2018-01,44.25,-75.25,61.62
2018-01,44.25,-75,66.13
2018-01,44.25,-74.75,74.3
2018-01,44.25,-74.5,77.13
2018-01,44.25,-74.25,61.67
2018-01,44.25,-74,66.67
2018-01,44.25,-73.75,65.05
2018-01,44.25,-73.5,76.26
2018-01,44.25,-73.25,79.41
2018-01,44.25,-73,75.63
2018-01,44.25,-72.75,81.43
2018-01,44.25,-72.5,86.62
2018-01,44.25,-72.25,89.71
2018-01,44.25,-72,91.23
2018-01,44.25,-71.75,90.74
2018-01,44.25,-71.5,88.46
2018-01,44.25,-71.25,84.53
2018-01,44.25,-71,92.84
2018-01,44.25,-70.75,80.4
2018-01,44.25,-70.5,82.39
2018-01,44.25,-70.25,82.09
2018-01,44.25,-70,83.47
2018-01,44.25,-69.75,79.65
2018-01,44.25,-69.5,80.01
2018-01,44.25,-69.25,91.66
2018-01,44.25,-69,93.84
2018-01,44,-124.25,94.4
2018-01,44,-124,76.26
2018-01,44,-123.75,74.2
2018-01,44,-123.5,79.25
2018-01,44,-123.25,79.35
2018-01,44,-123,76.45
2018-01,44,-122.75,73.69
2018-01,44,-122.5,82.17
2018-01,44,-122.25,73.86
2018-01,44,-122,62.82
2018-01,44,-121.75,55.23
2018-01,44,-121.5,52.78
2018-01,44,-121.25,57.58
2018-01,44,-121,61.15
2018-01,44,-120.75,68.08
2018-01,44,-120.5,73.84
2018-01,44,-120.25,76.01
2018-01,44,-120,74.86
2018-01,44,-119.75,76.63
2018-01,44,-119.5,71.69
2018-01,44,-119.25,64.74
2018-01,44,-119,58.52
2018-01,44,-118.75,63.39
2018-01,44,-118.5,63.4
2018-01,44,-118.25,63.41
2018-01,44,-118,57.48
2018-01,44,-117.75,63.95
2018-01,44,-117.5,65.08
2018-01,44,-117.25,70.85
2018-01,44,-117,77.38
2018-01,44,-116.75,79.08
2018-01,44,-116.5,83.45
2018-01,44,-116.25,88.28
2018-01,44,-116,91.51
2018-01,44,-115.75,95.14
2018-01,44,-115.5,92.73
2018-01,44,-115.25,87.45
2018-01,44,-115,72.37
2018-01,44,-114.75,65.96
2018-01,44,-114.5,51.82
2018-01,44,-114.25,46.62
2018-01,44,-114,42.48
2018-01,44,-113.75,40.86
2018-01,44,-113.5,38.75
2018-01,44,-113.25,40.32
2018-01,44,-113,39.88
2018-01,44,-112.75,40.96
2018-01,44,-112.5,45.06
2018-01,44,-112.25,44.74
2018-01,44,-112,51.12
2018-01,44,-111.75,50.27
2018-01,44,-111.5,47.54
2018-01,44,-111.25,49.33
2018-01,44,-111,53.4
2018-01,44,-110.75,47.24
2018-01,44,-110.5,44.24
2018-01,44,-110.25,36.36
2018-01,44,-110,29.63
2018-01,44,-109.75,25.47
2018-01,44,-109.5,22.39
2018-01,44,-109.25,23.53
2018-01,44,-109,48.25
2018-01,44,-108.75,95.13
2018-01,44,-108.5,132.14
2018-01,44,-108.25,142.35
2018-01,44,-108,142.77
2018-01,44,-107.75,151.16
2018-01,44,-107.5,95.51
2018-01,44,-107.25,68.02
2018-01,44,-107,61.27
2018-01,44,-106.75,83
2018-01,44,-106.5,127.37
2018-01,44,-106.25,135.68
2018-01,44,-106,133.07
2018-01,44,-105.75,134.08
2018-01,44,-105.5,128.16
2018-01,44,-105.25,121.81
2018-01,44,-105,112.05
2018-01,44,-104.75,107.69
2018-01,44,-104.5,104.96
2018-01,44,-104.25,98.57
2018-01,44,-104,90.14
2018-01,44,-103.75,91.94
2018-01,44,-103.5,78.71
2018-01,44,-103.25,80.31
2018-01,44,-103,78.75
2018-01,44,-102.75,81.52
2018-01,44,-102.5,86.72
2018-01,44,-102.25,89.03
2018-01,44,-102,88.89
2018-01,44,-101.75,79.43
2018-01,44,-101.5,80.48
2018-01,44,-101.25,80.32
2018-01,44,-101,78.11
2018-01,44,-100.75,71.42
2018-01,44,-100.5,70.85
2018-01,44,-100.25,70.01
2018-01,44,-100,65.55
2018-01,44,-99.75,63.92
2018-01,44,-99.5,61.26
2018-01,44,-99.25,56.08
2018-01,44,-99,52.32
2018-01,44,-98.75,50.26
2018-01,44,-98.5,53.16
2018-01,44,-98.25,52.17
2018-01,44,-98,52.76
2018-01,44,-97.75,52.56
2018-01,44,-97.5,49.86
2018-01,44,-97.25,47.07
2018-01,44,-97,44.84
2018-01,44,-96.75,43.35
2018-01,44,-96.5,42.34
2018-01,44,-96.25,40.25
2018-01,44,-96,41.68
2018-01,44,-95.75,43.43
2018-01,44,-95.5,41.71
2018-01,44,-95.25,41.99
2018-01,44,-95,41.84
2018-01,44,-94.75,44.34
2018-01,44,-94.5,44.32
2018-01,44,-94.25,48.71
2018-01,44,-94,54.02
2018-01,44,-93.75,51.24
2018-01,44,-93.5,51.9
2018-01,44,-93.25,54.28
2018-01,44,-93,57.11
2018-01,44,-92.75,58.85
2018-01,44,-92.5,58.02
2018-01,44,-92.25,58.76
2018-01,44,-92,55.6
2018-01,44,-91.75,51.3
2018-01,44,-91.5,53.25
2018-01,44,-91.25,50.67
2018-01,44,-91,46.35
2018-01,44,-90.75,42.45
2018-01,44,-90.5,39.23
2018-01,44,-90.25,41.5
2018-01,44,-90,44.1
2018-01,44,-89.75,40.25
2018-01,44,-89.5,40.33
2018-01,44,-89.25,36.6
2018-01,44,-89,33.19
2018-01,44,-88.75,30.83
2018-01,44,-88.5,28.97
2018-01,44,-88.25,26.57
2018-01,44,-88,24.85
2018-01,44,-87.75,23.38
2018-01,44,-87.5,23.28
2018-01,44,-87.25,31.68
2018-01,44,-87,27.04
2018-01,44,-86.75,28.05
2018-01,44,-86.5,31.44
2018-01,44,-86.25,30.94
2018-01,44,-86,37.36
2018-01,44,-85.75,38.36
2018-01,44,-85.5,39.03
2018-01,44,-85.25,45.21
2018-01,44,-85,43.57
2018-01,44,-84.75,38.81
2018-01,44,-84.5,37.47
2018-01,44,-84.25,37.88
2018-01,44,-84,33.66
2018-01,44,-83.75,33.57
2018-01,44,-83.5,30.55
2018-01,44,-83.25,34.82
2018-01,44,-83,39.87
2018-01,44,-82.75,42.99
2018-01,44,-82.5,39.84
2018-01,44,-76.5,49.53
2018-01,44,-76.25,57.19
2018-01,44,-76,66.58
2018-01,44,-75.75,70.88
2018-01,44,-75.5,67.51
2018-01,44,-75.25,67.4
2018-01,44,-75,67.83
2018-01,44,-74.75,72.77
2018-01,44,-74.5,71.11
2018-01,44,-74.25,64.12
2018-01,44,-74,67.78
2018-01,44,-73.75,66.3
2018-01,44,-73.5,74.03
2018-01,44,-73.25,75.83
2018-01,44,-73,77.92
2018-01,44,-72.75,78.4
2018-01,44,-72.5,82.09
2018-01,44,-72.25,91.75
2018-01,44,-72,87.1
2018-01,44,-71.75,91.7
2018-01,44,-71.5,91.81
2018-01,44,-71.25,86.47
2018-01,44,-71,92.35
2018-01,44,-70.75,80.78
2018-01,44,-70.5,79.53
2018-01,44,-70.25,91.81
2018-01,44,-70,84.23
2018-01,43.75,-124.25,73.03
2018-01,43.75,-124,76.39
2018-01,43.75,-123.75,76.76
2018-01,43.75,-123.5,77.5
2018-01,43.75,-123.25,79.16
2018-01,43.75,-123,74.19
2018-01,43.75,-122.75,74.07
2018-01,43.75,-122.5,72.14
2018-01,43.75,-122.25,61.48
2018-01,43.75,-122,53.61
2018-01,43.75,-121.75,50.8
2018-01,43.75,-121.5,55.28
2018-01,43.75,-121.25,63.41
2018-01,43.75,-121,66.07
2018-01,43.75,-120.75,68.63
2018-01,43.75,-120.5,77.43
2018-01,43.75,-120.25,74.96
2018-01,43.75,-120,73.79
2018-01,43.75,-119.75,68.59
2018-01,43.75,-119.5,60.93
2018-01,43.75,-119.25,54.07
2018-01,43.75,-119,52.44
2018-01,43.75,-118.75,61.08
2018-01,43.75,-118.5,62.49
2018-01,43.75,-118.25,61.4
2018-01,43.75,-118,66.33
2018-01,43.75,-117.75,62.32
2018-01,43.75,-117.5,65.16
2018-01,43.75,-117.25,72.69
2018-01,43.75,-117,74.75
2018-01,43.75,-116.75,76.7
2018-01,43.75,-116.5,88.55
2018-01,43.75,-116.25,86.4
2018-01,43.75,-116,97.11
2018-01,43.75,-115.75,98.37
2018-01,43.75,-115.5,93.2
2018-01,43.75,-115.25,81.83
2018-01,43.75,-115,71.85
2018-01,43.75,-114.75,62.7
2018-01,43.75,-114.5,49.99
2018-01,43.75,-114.25,44.61
2018-01,43.75,-114,45.02
2018-01,43.75,-113.75,44.49
2018-01,43.75,-113.5,39.96
2018-01,43.75,-113.25,37.5
2018-01,43.75,-113,36.97
2018-01,43.75,-112.75,38.37
2018-01,43.75,-112.5,39.65
2018-01,43.75,-112.25,41.08
2018-01,43.75,-112,44.74
2018-01,43.75,-111.75,48.92
2018-01,43.75,-111.5,46.67
2018-01,43.75,-111.25,46.32
2018-01,43.75,-111,49.4
2018-01,43.75,-110.75,46.01
2018-01,43.75,-110.5,41.67
2018-01,43.75,-110.25,31.79
2018-01,43.75,-110,26.25
2018-01,43.75,-109.75,18.8
2018-01,43.75,-109.5,18.33
2018-01,43.75,-109.25,22.41
2018-01,43.75,-109,51.27
2018-01,43.75,-108.75,88.53
2018-01,43.75,-108.5,129.17
2018-01,43.75,-108.25,127.65
2018-01,43.75,-108,137.49
2018-01,43.75,-107.75,134.85
2018-01,43.75,-107.5,106.96
2018-01,43.75,-107.25,72.34
2018-01,43.75,-107,67.15
2018-01,43.75,-106.75,70.84
2018-01,43.75,-106.5,80.34
2018-01,43.75,-106.25,92.41
2018-01,43.75,-106,109.57
2018-01,43.75,-105.75,116.38
2018-01,43.75,-105.5,120.76
2018-01,43.75,-105.25,115.12
2018-01,43.75,-105,114.91
2018-01,43.75,-104.75,116.1
2018-01,43.75,-104.5,112.86
2018-01,43.75,-104.25,104.95
2018-01,43.75,-104,99.1
2018-01,43.75,-103.75,93.21
2018-01,43.75,-103.5,94.91
2018-01,43.75,-103.25,90.15
2018-01,43.75,-103,92.07
2018-01,43.75,-102.75,94.12
2018-01,43.75,-102.5,93.84
2018-01,43.75,-102.25,94.92
2018-01,43.75,-102,90.05
2018-01,43.75,-101.75,88.97
2018-01,43.75,-101.5,84.63
2018-01,43.75,-101.25,81.61
2018-01,43.75,-101,76.77
2018-01,43.75,-100.75,74.79
2018-01,43.75,-100.5,78.65
2018-01,43.75,-100.25,73.1
2018-01,43.75,-100,71.06
2018-01,43.75,-99.75,66.85
2018-01,43.75,-99.5,57.19
2018-01,43.75,-99.25,60.42
2018-01,43.75,-99,55.63
2018-01,43.75,-98.75,54.57
2018-01,43.75,-98.5,55.86
2018-01,43.75,-98.25,52.27
2018-01,43.75,-98,55.03
2018-01,43.75,-97.75,52.85
2018-01,43.75,-97.5,47.38
2018-01,43.75,-97.25,47.59
2018-01,43.75,-97,47.95
2018-01,43.75,-96.75,40.79
2018-01,43.75,-96.5,40.48
2018-01,43.75,-96.25,41.11
2018-01,43.75,-96,41.99
2018-01,43.75,-95.75,45.13
2018-01,43.75,-95.5,43.74
2018-01,43.75,-95.25,43.52
2018-01,43.75,-95,42.91
2018-01,43.75,-94.75,43.43
2018-01,43.75,-94.5,46.37
2018-01,43.75,-94.25,46.57
2018-01,43.75,-94,48.62
2018-01,43.75,-93.75,50.04
2018-01,43.75,-93.5,49.83
2018-01,43.75,-93.25,53.64
2018-01,43.75,-93,56.73
2018-01,43.75,-92.75,58.35
2018-01,43.75,-92.5,57.76
2018-01,43.75,-92.25,54.43
2018-01,43.75,-92,54.62
2018-01,43.75,-91.75,52.2
2018-01,43.75,-91.5,50.12
2018-01,43.75,-91.25,43.65
2018-01,43.75,-91,42.89
2018-01,43.75,-90.75,40.28
2018-01,43.75,-90.5,38.36
2018-01,43.75,-90.25,39.63
2018-01,43.75,-90,39.81
2018-01,43.75,-89.75,37.37
2018-01,43.75,-89.5,36.16
2018-01,43.75,-89.25,34
2018-01,43.75,-89,31.62
2018-01,43.75,-88.75,29.1
2018-01,43.75,-88.5,22.73
2018-01,43.75,-88.25,22.8
2018-01,43.75,-88,23.53
2018-01,43.75,-87.75,20.68
2018-01,43.75,-87.5,25.02
2018-01,43.75,-87.25,27.36
2018-01,43.75,-87,27.9
2018-01,43.75,-86.75,33.42
2018-01,43.75,-86.5,35.78
2018-01,43.75,-86.25,35.54
2018-01,43.75,-86,36.97
2018-01,43.75,-85.75,38.11
2018-01,43.75,-85.5,39.23
2018-01,43.75,-85.25,40.82
2018-01,43.75,-85,42.19
2018-01,43.75,-84.75,38.11
2018-01,43.75,-84.5,38.43
2018-01,43.75,-84.25,34.75
2018-01,43.75,-84,36.45
2018-01,43.75,-83.75,34.01
2018-01,43.75,-83.5,34.9
2018-01,43.75,-83.25,38.12
2018-01,43.75,-83,37.31
2018-01,43.75,-82.75,38.04
2018-01,43.75,-82.5,39.85
2018-01,43.75,-78.75,41.07
2018-01,43.75,-78.5,42.69
2018-01,43.75,-78.25,41.69
2018-01,43.75,-78,43.62
2018-01,43.75,-77.75,50.53
2018-01,43.75,-77.5,49.7
2018-01,43.75,-77.25,47.87
2018-01,43.75,-77,55.41
2018-01,43.75,-76.75,54.6
2018-01,43.75,-76.5,50.16
2018-01,43.75,-76.25,43.73
2018-01,43.75,-76,57.73
2018-01,43.75,-75.75,64.75
2018-01,43.75,-75.5,65.93
2018-01,43.75,-75.25,64.43
2018-01,43.75,-75,69.12
2018-01,43.75,-74.75,62.39
2018-01,43.75,-74.5,61.81
2018-01,43.75,-74.25,59.5
2018-01,43.75,-74,66.83
2018-01,43.75,-73.75,66.85
2018-01,43.75,-73.5,70.17
2018-01,43.75,-73.25,75.16
2018-01,43.75,-73,74.32
2018-01,43.75,-72.75,82.96
2018-01,43.75,-72.5,90.04
2018-01,43.75,-72.25,92.69
2018-01,43.75,-72,92.21
2018-01,43.75,-71.75,95.96
2018-01,43.75,-71.5,93.29
2018-01,43.75,-71.25,88.21
2018-01,43.75,-71,85.97
2018-01,43.75,-70.75,89.15
2018-01,43.75,-70.5,85.2
2018-01,43.5,-124.25,73.19
2018-01,43.5,-124,73.72
2018-01,43.5,-123.75,74.66
2018-01,43.5,-123.5,80.83
2018-01,43.5,-123.25,74.73
2018-01,43.5,-123,70.61
2018-01,43.5,-122.75,70.52
2018-01,43.5,-122.5,68.8
2018-01,43.5,-122.25,60.89
2018-01,43.5,-122,54.87
2018-01,43.5,-121.75,52.07
2018-01,43.5,-121.5,51.14
2018-01,43.5,-121.25,59.13
2018-01,43.5,-121,62.74
2018-01,43.5,-120.75,68.99
2018-01,43.5,-120.5,69.43
2018-01,43.5,-120.25,58.55
2018-01,43.5,-120,59.69
2018-01,43.5,-119.75,54.61
2018-01,43.5,-119.5,56.56
2018-01,43.5,-119.25,57.08
2018-01,43.5,-119,63.83
2018-01,43.5,-118.75,68.19
2018-01,43.5,-118.5,65.56
2018-01,43.5,-118.25,72.13
2018-01,43.5,-118,75.57
2018-01,43.5,-117.75,84.61
2018-01,43.5,-117.5,80.64
2018-01,43.5,-117.25,75.88
2018-01,43.5,-117,80.5
2018-01,43.5,-116.75,84.1
2018-01,43.5,-116.5,86.29
2018-01,43.5,-116.25,87.4
2018-01,43.5,-116,97.33
2018-01,43.5,-115.75,94.52
2018-01,43.5,-115.5,97.3
2018-01,43.5,-115.25,81.85
2018-01,43.5,-115,70.58
2018-01,43.5,-114.75,62.37
2018-01,43.5,-114.5,50.99
2018-01,43.5,-114.25,50.58
2018-01,43.5,-114,48.16
2018-01,43.5,-113.75,42.74
2018-01,43.5,-113.5,42.47
2018-01,43.5,-113.25,39.49
2018-01,43.5,-113,39
2018-01,43.5,-112.75,42.24
2018-01,43.5,-112.5,42.02
2018-01,43.5,-112.25,42.58
2018-01,43.5,-112,41.24
2018-01,43.5,-111.75,45.19
2018-01,43.5,-111.5,46.66
2018-01,43.5,-111.25,46.63
2018-01,43.5,-111,44.13
2018-01,43.5,-110.75,43.11
2018-01,43.5,-110.5,37.15
2018-01,43.5,-110.25,30.92
2018-01,43.5,-110,23.58
2018-01,43.5,-109.75,17.92
2018-01,43.5,-109.5,15.66
2018-01,43.5,-109.25,22.63
2018-01,43.5,-109,43.94
2018-01,43.5,-108.75,64.88
2018-01,43.5,-108.5,92.98
2018-01,43.5,-108.25,109.77
2018-01,43.5,-108,126.02
2018-01,43.5,-107.75,119.23
2018-01,43.5,-107.5,120.51
2018-01,43.5,-107.25,88.37
2018-01,43.5,-107,77.53
2018-01,43.5,-106.75,77.6
2018-01,43.5,-106.5,77
2018-01,43.5,-106.25,79.27
2018-01,43.5,-106,92.01
2018-01,43.5,-105.75,101.5
2018-01,43.5,-105.5,109.38
2018-01,43.5,-105.25,109.14
2018-01,43.5,-105,118.02
2018-01,43.5,-104.75,116.75
2018-01,43.5,-104.5,116.82
2018-01,43.5,-104.25,113
2018-01,43.5,-104,111.13
2018-01,43.5,-103.75,110.28
2018-01,43.5,-103.5,106.82
2018-01,43.5,-103.25,104.38
2018-01,43.5,-103,98.65
2018-01,43.5,-102.75,100.05
2018-01,43.5,-102.5,98.46
2018-01,43.5,-102.25,99.33
2018-01,43.5,-102,98.59
2018-01,43.5,-101.75,95.03
2018-01,43.5,-101.5,92.04
2018-01,43.5,-101.25,89.1
2018-01,43.5,-101,81.14
2018-01,43.5,-100.75,78.77
2018-01,43.5,-100.5,77.95
2018-01,43.5,-100.25,72.94
2018-01,43.5,-100,68.34
2018-01,43.5,-99.75,66.81
2018-01,43.5,-99.5,63.56
2018-01,43.5,-99.25,57.52
2018-01,43.5,-99,58.09
2018-01,43.5,-98.75,55.87
2018-01,43.5,-98.5,57.67
2018-01,43.5,-98.25,55.39
2018-01,43.5,-98,52.08
2018-01,43.5,-97.75,49.77
2018-01,43.5,-97.5,48.49
2018-01,43.5,-97.25,48.51
2018-01,43.5,-97,44.41
2018-01,43.5,-96.75,42.09
2018-01,43.5,-96.5,41.4
2018-01,43.5,-96.25,43.94
2018-01,43.5,-96,47.99
2018-01,43.5,-95.75,46.17
2018-01,43.5,-95.5,49.38
2018-01,43.5,-95.25,50.82
2018-01,43.5,-95,49.76
2018-01,43.5,-94.75,48.33
2018-01,43.5,-94.5,45.23
2018-01,43.5,-94.25,47.81
2018-01,43.5,-94,48.53
2018-01,43.5,-93.75,48.76
2018-01,43.5,-93.5,50.11
2018-01,43.5,-93.25,52.65
2018-01,43.5,-93,53.28
2018-01,43.5,-92.75,50.75
2018-01,43.5,-92.5,52.09
2018-01,43.5,-92.25,50.53
2018-01,43.5,-92,48.26
2018-01,43.5,-91.75,46.57
2018-01,43.5,-91.5,47.77
2018-01,43.5,-91.25,41.92
2018-01,43.5,-91,36.03
2018-01,43.5,-90.75,35.89
2018-01,43.5,-90.5,36.53
2018-01,43.5,-90.25,38.88
2018-01,43.5,-90,36.98
2018-01,43.5,-89.75,34.45
2018-01,43.5,-89.5,33.44
2018-01,43.5,-89.25,31.35
2018-01,43.5,-89,30.62
2018-01,43.5,-88.75,28.87
2018-01,43.5,-88.5,24.15
2018-01,43.5,-88.25,25.74
2018-01,43.5,-88,26.94
2018-01,43.5,-87.75,18.75
2018-01,43.5,-87.5,25.39
2018-01,43.5,-87.25,28.78
2018-01,43.5,-87,31.77
2018-01,43.5,-86.75,33.64
2018-01,43.5,-86.5,36.88
2018-01,43.5,-86.25,37.8
2018-01,43.5,-86,33.69
2018-01,43.5,-85.75,34.54
2018-01,43.5,-85.5,38.04
2018-01,43.5,-85.25,37.84
2018-01,43.5,-85,39.9
2018-01,43.5,-84.75,38.45
2018-01,43.5,-84.5,37.95
2018-01,43.5,-84.25,37.73
2018-01,43.5,-84,35.71
2018-01,43.5,-83.75,35.77
2018-01,43.5,-83.5,39.64
2018-01,43.5,-83.25,42.31
2018-01,43.5,-83,41.21
2018-01,43.5,-82.75,37.13
2018-01,43.5,-82.5,36.99
2018-01,43.5,-79.25,33.86
2018-01,43.5,-79,36.51
2018-01,43.5,-78.75,37.39
2018-01,43.5,-78.5,36.69
2018-01,43.5,-78.25,42.76
2018-01,43.5,-78,46.64
2018-01,43.5,-77.75,48.47
2018-01,43.5,-77.5,51.9
2018-01,43.5,-77.25,50.94
2018-01,43.5,-77,53.89
2018-01,43.5,-76.75,44.56
2018-01,43.5,-76.5,45.42
2018-01,43.5,-76.25,46.54
2018-01,43.5,-76,58.35
2018-01,43.5,-75.75,59.23
2018-01,43.5,-75.5,59.48
2018-01,43.5,-75.25,67.02
2018-01,43.5,-75,53.26
2018-01,43.5,-74.75,53.57
2018-01,43.5,-74.5,56.09
2018-01,43.5,-74.25,58.53
2018-01,43.5,-74,63.85
2018-01,43.5,-73.75,68.14
2018-01,43.5,-73.5,68.5
2018-01,43.5,-73.25,73.43
2018-01,43.5,-73,75.01
2018-01,43.5,-72.75,83.91
2018-01,43.5,-72.5,80.81
2018-01,43.5,-72.25,86.66
2018-01,43.5,-72,92.16
