date,latitude,longitude,var
2018-01,58.625,-133.375,0.278603
2018-01,58.625,-133.125,0.2511935
2018-01,58.625,-132.875,0.217679
2018-01,58.375,-156.875,0.29575932
2018-01,58.375,-156.625,0.2632544
2018-01,58.375,-156.375,0.24607725
2018-01,58.375,-155.625,0.3187025
2018-01,58.375,-155.375,0.30989656
2018-01,58.375,-155.125,0.30366164
2018-01,58.375,-152.625,0.3174349
2018-01,58.375,-133.625,0.222768
2018-01,58.375,-133.125,0.25794902
2018-01,58.375,-122.375,0.22895847
2018-01,58.375,-121.875,0.16101421
2018-01,58.375,-119.625,0.15519401
2018-01,58.375,-119.375,0.120371446
2018-01,58.125,-157.375,0.37554258
2018-01,58.125,-157.125,0.37780204
2018-01,58.125,-156.875,0.2951625
2018-01,58.125,-153.125,0.32774037
2018-01,58.125,-152.875,0.3217198
2018-01,58.125,-152.625,0.3107787
2018-01,58.125,-133.375,0.28732768
2018-01,58.125,-133.125,0.27370998
2018-01,58.125,-132.875,0.24622461
2018-01,57.875,-157.625,0.31461257
2018-01,57.875,-156.875,0.33236775
2018-01,57.875,-155.875,0.33145696
2018-01,57.875,-155.625,0.35976517
2018-01,57.875,-152.875,0.29904842
2018-01,57.875,-152.625,0.3049462
2018-01,57.875,-133.125,0.26870525
2018-01,57.875,-132.875,0.22406667
2018-01,57.625,-157.375,0.31667545
2018-01,57.625,-156.875,0.3315766
2018-01,57.625,-156.625,0.35608608
2018-01,57.625,-156.375,0.3385855
2018-01,57.625,-156.125,0.35574147
2018-01,57.625,-155.875,0.36531293
2018-01,57.625,-153.125,0.31811142
2018-01,57.625,-152.625,0.34213665
2018-01,57.625,-135.875,0.32033774
2018-01,57.625,-135.375,0.31430784
2018-01,57.625,-132.875,0.235503
2018-01,57.375,-157.875,0.3200194
2018-01,57.375,-157.625,0.315487
2018-01,57.375,-157.375,0.31466338
2018-01,57.375,-157.125,0.31177604
2018-01,57.375,-156.875,0.34300795
2018-01,57.375,-153.125,0.33813
2018-01,57.375,-152.875,0.30104008
2018-01,57.375,-135.375,0.3033666
2018-01,57.375,-132.875,0.29112798
2018-01,57.375,-132.625,0.23055033
2018-01,57.375,-132.375,0.22962
2018-01,57.375,-98.875,0.19841582
2018-01,57.125,-158.375,0.31683603
2018-01,57.125,-158.125,0.30162856
2018-01,57.125,-157.875,0.28628266
2018-01,57.125,-157.625,0.2967535
2018-01,57.125,-157.375,0.32334426
2018-01,57.125,-157.125,0.29900667
2018-01,57.125,-135.625,0.34798315
